Depth,Porosity,Density,Gamma_Ray,Sonic_Transit_Time,Resistivity,Pressure,Drillability_Index
1185.8016508799908,25.167024494018154,2.107471403968681,59.26218462232434,88.06444239594347,32.82060387453973,46.55198370888795,1.7675716457633834
3430.1794076057536,5.160174259090656,2.785445030852239,109.48042089175146,95.07238033908041,65.23786201359754,23.82738610099394,5.352730228647292
1682.0964947491661,34.546146983408065,2.1124979578138854,49.94990336893854,134.29647377801183,28.14640709673481,24.458876997371267,2.39511197646398
1260.206371941118,31.33497810727443,2.724228237306836,146.84879425946605,58.77906257188425,88.15090747823189,23.355525113862804,0.9512999430146524
4795.542149013333,31.85318677190276,2.3856586897760828,109.56369908533506,109.46178530910495,66.46161154489862,56.94977239632252,5.860104177563819
4862.528132298237,24.777336111526157,2.073378389743776,148.44850730139314,107.82156813730379,87.15756093638278,70.67674780657374,6.15472372197262
4233.589392465845,15.343607859636096,2.8127300494315857,77.27827658264997,92.52145692666753,40.14367952286095,63.16486161497439,7.562680204275463
2218.4550766934826,31.809459472714423,2.5796305702366134,146.83256773094377,132.9774641424093,4.364529119842825,97.99904669080136,4.635291221546353
1390.6884560255355,13.745507844535771,2.235761512863573,56.01184725014859,144.28900613356927,58.037856372155176,21.328711503188668,3.553046810658611
3736.9321060486277,21.881346300266085,2.8946811743326677,44.476424958173126,96.53358619136108,34.58015676981186,98.78269656724797,7.088044225309707
2760.6099749584055,7.991929170316472,2.0452583138705513,43.62824665000628,95.61470509983997,45.37064921631298,52.000654049910274,5.586170946515601
1488.1529393791152,32.6586689039825,2.201819608197763,91.13574076591499,100.20637296707447,68.42991117835213,29.67695089994239,1.376481629324875
2980.707640445081,9.223113733136401,2.752046927805861,49.13046172264542,122.31240308330615,70.3658020400163,94.89527434051814,7.700863162109014
1137.5540844608736,11.746904171912218,2.709377930309889,96.3384672584362,116.80602906989623,3.728085071715724,52.175197913013335,4.190053867063374
4637.281608315128,21.74402474384645,2.289271693724478,76.02505538597904,72.28349492068871,77.16096461112174,41.26122596894683,5.866979939448366
2035.1199264000677,27.922790006389448,2.0620248753527832,76.91918917215271,56.38953485993433,49.85837258065181,29.242909343616095,2.184948291363071
3650.089137415928,23.58053917808897,2.8580780722249437,109.91698961996867,144.92541298167893,56.113178559130446,34.108790600422196,5.755099430048332
2246.8443043576435,11.964017384004684,2.3136976380699026,57.940780676678216,76.10697597337042,30.501424333795402,98.12975592044974,5.532553045926206
3080.272084711243,5.02829127582471,2.195713414928265,124.32087073737041,113.85966846905917,42.66254481405752,37.35760959142969,5.292324150440387
3186.841117373119,27.714517409223177,2.516061822360977,104.02340117564982,132.84380027437226,71.32713826395384,98.00253313836446,6.337783541797499
1739.4178221021082,34.556219777332814,2.9102271992824473,140.6439091732262,80.02767505471863,77.89466649148159,39.71934879508784,1.730631072233181
4878.338511058235,29.297393609182713,2.0435465778433755,80.13247191442758,113.54334136569287,39.323511935629824,30.827661902970576,7.300091116564867
4100.531293444458,18.80619854469846,2.7658040880308876,148.0986491273838,60.79002411492249,69.42063573248168,26.502776461166256,4.391394140671466
4757.995766256756,32.113017841973196,2.572473227938709,103.34104113854255,146.99314443756606,26.546306667155367,47.066905474659734,7.223743548864116
4579.309401710596,17.2954301935505,2.425449116551817,147.0742151806287,55.815827505062586,83.370243852574,31.312580368152446,5.1969473682950715
3391.5999152443405,20.748022527304027,2.74408044410506,42.97667194518269,93.81746738409763,61.37160965182917,72.72441674443478,5.036083126942349
4687.496940092467,19.3138930218705,2.9658244244416325,120.07739546536267,103.68192420600232,77.7434650906226,31.57945618275806,6.271545285457432
1353.970008207678,18.428716179965747,2.229206211162691,129.82836767220098,129.0481778663364,48.23833037946689,85.18571604980822,3.6588361849351445
1783.9314496765808,28.255723078817173,2.1436473650721197,45.849061534413636,62.11285170724212,23.681819213213572,85.06101326393502,4.018744489350633
1180.9091556421522,20.80306721808476,2.912881745222697,103.68666304178703,94.08079738551766,43.49388021805075,35.69737366432595,2.0356255519648676
2301.3213230530573,14.501513660756482,2.668953077457304,128.21365229483933,79.97115695434523,38.76705405335375,77.81861174381469,4.615014520030344
2554.709158757928,12.74474502975435,2.437986021561966,101.714259774538,81.201071569334,33.93893780057575,87.1791288381508,5.607826870695375
2085.3961270955833,6.132419509023002,2.573259570264283,47.019494944601334,127.87879160652508,22.005201026406358,63.111955954343195,6.0997705433255405
4314.950036607717,22.49585485649138,2.745613905176244,116.27919649881426,50.54609450318331,76.15754704610082,42.96991697776494,5.034568539272724
2427.0133067743573,11.898842462031027,2.7730318987057174,46.66566061406395,124.90836413359662,9.548814470735488,49.68704680414112,5.477293306410025
2123.738038749523,9.444017660491493,2.9198941808189645,129.92157845180822,131.03984301231063,88.86853205869755,80.76059785313036,5.790647268505536
3170.784332632994,24.61489891483033,2.4268427888956228,44.733760163736385,140.1362243842069,18.3274475668776,36.39857175971327,5.104790253964167
1563.6968998990505,25.436277734646467,2.293410910019395,55.11371191114079,112.68818032304836,98.00749153330258,40.10161009385746,3.975525852171401
4208.787923016159,27.56464676772998,2.639664266789842,70.26183495755953,83.34553282722412,98.85833676062036,24.470590263206564,6.044393112965198
1298.2025747190833,20.107306890157744,2.4157278992795304,109.670127148688,92.72347325488707,40.440317082874024,45.914716271170235,2.3430349891893165
4947.54774640207,31.8216381561166,2.594598453948978,147.39950095944366,146.97360822874293,98.79428619059404,17.786361902453734,6.413879534088687
4088.9790771866296,33.09028260194684,2.4199857984559503,52.960513788192785,138.1186826435852,87.0377832107919,38.89309968902003,6.510913214246337
1794.8627261366896,29.221128193774682,2.1529957866781744,55.69784361353103,96.35259090994421,9.160597417719895,43.613144285307136,3.3247607007538456
1022.0884684944097,24.06780446024562,2.4694267516589585,80.57574363710783,144.30630071109223,94.7855277992332,32.993121918171894,3.407512089705284
4261.845713819337,14.11162860773566,2.690917821941033,131.98410515308524,132.2954875406459,5.208924204554828,19.122230722148934,5.278618853545706
3827.4293753904685,34.488347648606634,2.79928380766765,91.39540480258955,140.10898616597947,19.00951508017161,56.950051830539955,5.4426181570443655
3916.028672163949,13.22408501575815,2.4933262767965467,75.37716602814038,118.2977234575921,58.87495854382075,87.85730527799237,6.462855903029966
4085.081386743783,11.079707659712932,2.165237890210401,101.73242154297475,135.7654043461995,8.992980661601347,40.20802712204234,7.082169618971456
1296.1786069363616,18.264623413597484,2.4146877096494315,68.65755171903251,139.17661413343257,17.011047941947524,31.31214142781248,4.027329193886065
2433.8629141770907,6.705217121371653,2.7862939288416984,84.1275897972273,59.20165845406714,95.39568692411163,35.653439592145304,4.379075618879745
1463.476238100519,34.354833940153725,2.412859270617073,76.5865664155246,146.52169766606585,99.4741006038732,87.56984631738132,4.4547697407707005
4452.413703502374,22.653006692492745,2.6965307936042224,128.45551246561104,83.36130987640632,80.01551763624943,57.502683064701785,5.926628398330772
3493.1925073102316,21.708562749925257,2.5072136816780897,141.6681299081801,93.98995095833554,52.005729755005575,21.77113161436973,4.220519546994404
2323.592099410597,24.673888396991597,2.241223125109397,123.5529411372603,129.19037591928154,90.12979263347584,73.82994841499162,4.701855521745389
1254.2334011440946,19.9107094333162,2.796150508023074,88.29919336329819,116.48963055724977,12.0779783174733,23.893203991010452,2.7312051361562073
2243.929286862649,5.961905512836248,2.084213454070687,95.47684752463302,139.30599124360572,94.34629505525588,15.4219962648013,5.780952794164648
2300.733288106988,23.369338665211902,2.5248902827551505,53.75810633223793,90.05737507767722,35.80373981808779,33.011638884812555,3.266721261581393
3918.4247133522563,26.48521630869292,2.208891034243405,122.15511822479915,87.32881636761586,86.28744973208624,25.128116156508927,5.1447407575421895
3550.2298854208525,17.502471818721595,2.0670656285413758,105.61232473345486,53.16888495413197,67.16896719255371,64.44977269372012,4.03274352539276
4548.850970305306,27.718867162135787,2.502933937083249,139.268399575118,96.2725376669658,96.06715610151647,53.61097666060377,6.763789281448892
2888.859700647797,11.810038980152619,2.4995621559349237,62.06722579326685,122.40707703291088,86.603116831786,75.16580954435805,5.556893003627139
1478.3769837532068,11.63829773198552,2.706900901675721,123.56987341258733,80.1178717626216,88.9018835415397,56.04139452342213,3.7818172703843382
3852.97914889198,9.84250963062722,2.744750693051905,115.31388278911086,96.27265136738414,63.54368125588302,47.71053416884489,5.843862301491241
4043.14019446759,16.159842793674855,2.7277914886928967,69.24300871907275,71.9397768485278,83.4826945666513,57.359682139396874,6.232437022295622
3245.108790277985,30.410361061672507,2.409558732916755,113.41165034949076,127.27878058714607,75.95598392537251,49.103750177900004,5.084562882996909
4083.868719818244,29.83736186447193,2.6316897872265628,141.68107186343144,56.05115613411471,17.000689959484838,13.337820452263557,3.646514960629869
2975.182385457563,16.484726238905115,2.5769452426439603,141.02795864338307,120.53830550004983,65.21109224397107,71.2629201696616,4.618279235106828
3090.9313175279763,22.6735620794071,2.42156175611692,119.15892319677555,87.89400117449836,15.669379105495704,96.59172935930098,5.177827607150266
2710.1640734341986,26.62448949424747,2.597212694185993,45.28804237874661,54.15960693871208,87.07615606666747,47.983020133244175,4.191833993892698
1101.6765069763808,12.23620323884069,2.9472478767062626,135.94907710521778,135.3469587291786,7.529030134656879,48.1359685391242,3.291209215613122
1431.5657079732177,10.044232576842411,2.1928937436813776,112.35564677049939,98.77218631811652,98.71762034913425,14.119199077352189,3.0554333383990153
1125.716742746937,34.16287979636933,2.9057720957855264,74.14776785010079,109.9318969616129,40.66203994763344,90.13411762180735,3.3209204377957615
3545.6416450551214,23.526719396288556,2.0534555139831983,60.59753978762693,123.20306915244569,17.892306016442127,93.62092487166369,7.04846859201206
2257.4239243053066,34.44247165500992,2.3083892129016608,52.78242492970488,115.50744330011888,93.63182338246106,83.18252062127289,5.25836748213318
3034.282764658811,15.132679613966873,2.2881452486115283,45.526058918353705,123.08568708146116,5.4971726367549465,19.571092438767103,5.435484941423354
4630.265895704372,26.090950999223946,2.626365107880906,122.95135727458322,126.22816845778577,47.54045781638936,91.02013130385453,7.776493624924607
1997.1689165955,11.678109096237131,2.1312249517772903,65.94272988376028,108.9151530564611,77.25248566452576,12.156009705553677,4.7500251699887786
2641.531692142519,12.836005138217388,2.8823476118397537,42.66782296475806,86.56378309077567,32.3582970677384,50.01168909126779,4.761039097092655
4022.2045541721945,20.357063638088718,2.8285514084650414,83.69977170261882,74.31421497163427,53.35463232037731,55.05612886912551,6.94513034465135
1915.1926619664898,14.588543765242136,2.6520658196852778,93.08677886515727,140.29032366527872,70.34088861506639,85.06018909237049,6.054163590870957
1307.919639315172,10.028646915217534,2.458413831792198,58.615325399013955,146.99248446382202,95.24566567913077,77.57732921085739,5.615603016229097
2159.005811655072,12.88642105967978,2.932956042142078,44.84531697788047,85.76627550982089,11.167561287831965,81.73872068498972,6.4572840860949725
1644.8851490160177,6.072451833975939,2.830746554720556,60.80380314078758,61.23107290723002,16.565443667777057,88.11108546016372,4.363365761318868
4718.790609370292,26.132708644324598,2.4993151480812448,114.70130380202318,72.25373271164312,51.37821862421262,52.846382844345314,5.099952948000537
4232.481518257668,19.76349971257585,2.701873354454311,49.046804497632706,117.06673459871895,42.42902115385464,80.22271181654543,7.440050647213182
3533.615026041694,7.827291992135769,2.5669299521796844,101.05407336126932,67.29333699583307,41.66881990768297,16.1229784964895,4.419285911604726
4485.84236075087,10.150819793854737,2.5879422383882646,56.10531866989834,128.0122273060988,30.399188790679165,50.00917804754849,8.438630622065736
4214.688307596458,8.07603614337932,2.3309760694374715,61.525809093846135,142.30302398747136,56.507795052386655,12.7119407382677,7.189609605250791
1746.2802355441434,23.377784248276296,2.4620846046248968,83.23856715933685,146.36515150788472,88.44554528040591,92.37835587867346,5.69281715115269
4570.235993959911,7.826310908374814,2.078121430789744,51.090786965910446,50.93255059748907,16.931509713248523,96.25724037576288,7.322261660803855
3157.3689676626027,27.628469991056484,2.3573486916645923,59.05238530604342,145.81541649544167,22.313346620080008,17.55451542593465,5.798551517996953
4229.7606206562505,5.615327579611735,2.6958285153621517,78.38476525964896,124.01944191296177,67.41152628215899,57.936397996698446,7.76713696934408
4584.365199693973,12.481273639876763,2.9532160305061863,76.26359060482037,58.40502322638022,6.563567774443112,39.26256457031822,5.9131892449064605
2272.0138998874554,31.720000276757215,2.9630641127630204,122.4198634243305,91.52404687787265,67.70265575673764,40.82808561965902,2.884844382224884
1440.207698110707,26.55593954366738,2.5557228691248914,48.22605356390668,120.0045474579509,32.131158935470395,50.56300552379362,3.6650729860243185
1911.7406501677667,7.189049987770631,2.606622251809582,134.64958092329778,145.66854926610495,36.42753920860148,21.255936872909565,4.695574048279879
2708.431154505025,29.633783134555394,2.1857211855009675,129.78553878134005,66.41413936113926,41.14938800846712,26.269317890552138,2.9015332802793283
4272.059063689972,19.791053646206144,2.695308108093531,124.25908036611322,62.7733281926954,35.609168587679775,61.96317941151503,6.324297471529473
4442.9223330253735,30.403490815064877,2.0706587926743865,74.03095987094457,97.23470532618785,84.27975250667369,11.688031849373946,5.286389440613916
1027.8085221247627,23.022193233511803,2.2846856857994444,130.51699640948664,146.80988937384893,94.6607772826306,63.98209198127807,3.7217369110404084
3042.989210310263,25.45499096098576,2.6683633472854424,60.10822883182089,147.13792152580106,55.25313605630266,38.70254690080024,6.110681566140564
2669.644012595116,34.80504681187124,2.3103101315434893,53.6850126440531,72.79147410529093,58.605971384659,84.89857733236015,4.214198889662753
1888.4312418829209,11.970066377720546,2.049846874114454,44.945196683843605,81.93471479714574,7.977827693330081,64.00058569558155,4.00618255677967
1479.4614693347312,23.71836724284165,2.8318704093509637,143.32413993061334,140.80319856446545,71.60600090773906,73.72820806409547,4.440440174504592
2350.460685614512,18.80964170172195,2.310330007134563,73.8811987475801,123.48414908520641,58.825788423444315,20.298266311415077,4.25500841111163
4771.638815650076,6.183558587680743,2.0631052248586785,140.93796681956965,147.23164286576184,5.989057856952434,33.92761282135197,7.147895096700845
2292.811728083021,5.434119245085951,2.0747881645028654,69.98749176712627,139.31483630155543,20.644141040098624,99.7002648074833,7.096651855772485
3075.162486973464,8.57685733453576,2.2517587987887535,139.83225552699844,71.50960503137433,20.99239861886371,49.02870222183014,4.515751804425568
3812.0758355807116,24.472752216156444,2.1780159472215264,139.4321958130697,125.97268594126834,17.925827242392565,42.29786847917887,6.2547061658075425
2454.518409517176,22.014892637401765,2.7743001177801507,141.6043649511784,54.85652315601166,66.20594950765494,88.64698230795467,4.350579552016317
4887.128330883843,21.60288683491182,2.3216840466670345,94.57687832126132,131.78327787414742,92.91552192022112,12.976714797682137,6.489821655031315
4849.789179768445,5.955702875847803,2.8046957850398324,135.25409154787812,110.1556762444608,76.53455721047757,58.12960255085076,7.5641702554923125
2007.1291833014566,19.079089890800212,2.173845997823153,144.5842485784052,145.61009626364617,48.25997503617741,28.92314924073319,3.203508635077706
2988.9940235695417,32.73868453527585,2.492879179544084,75.70786360868973,146.00324554690786,41.00107850046371,43.13375123083869,4.769986422664226
2203.5132392670785,16.927756079319398,2.688037133553129,86.07618462508105,55.081510902435525,39.25935242561303,27.97993646832952,3.6985489692490887
2139.3619775098705,23.74767409365369,2.651990853865855,119.11642060693184,66.05214855557679,60.52344881188668,13.404048359383696,2.190002848360317
1147.5477894181313,28.394560268694306,2.6011294099302686,73.0395803895631,98.42070473186917,36.5628452355091,47.486092057170104,2.0641890111019396
3438.2573359195876,28.517758374256626,2.92482160193117,122.91902398039248,137.9493524946149,23.386075147682995,81.02827190755806,5.115442424495903
3010.716092915446,20.57840247185814,2.2285251477067445,48.12813597348873,131.44451422960563,60.68144775098271,95.67589893642018,6.230499376075853
1205.9150049999573,30.73855836207009,2.4937192044621055,97.58482227173965,146.43700263517786,39.67983592932974,66.1467677149011,3.391830889768298
2114.585856946446,16.74134280091241,2.8839925500724086,53.454483249211975,111.80841171113408,2.39835808523955,44.99533831174493,4.682456936951995
4633.063543866615,31.66079644354395,2.077893765595157,72.26558240803442,75.65635195616206,3.2008802431106798,79.2869746192572,5.811456660837237
1958.2475626678897,12.20681499186636,2.0558882682530752,68.44879317351192,52.51066395051773,28.139524504287415,55.470158508629886,3.839341858907942
1579.5794883648923,13.40649220971713,2.2333022875582915,132.28252809189325,72.2926490720549,51.72979775117951,43.08582519015955,2.236264840361601
2957.811041110252,6.593618725970033,2.6330212195380183,61.28689809468172,117.52731979536246,36.069711259130884,26.11807232976772,6.426538232437694
4942.601816442402,28.867455096268486,2.259879626449807,128.92927121750307,142.6274823343013,3.381460086367644,81.65169859033517,7.292259965856851
1968.2210860460018,17.511657086981167,2.190239883808799,127.33563804987142,82.09036673082647,23.0920246115708,55.038321146531494,3.4666147736573683
3688.5421896235143,11.87349841734197,2.458802315358292,94.87713611129529,137.57043302892953,10.545511558786997,96.74233671799567,7.333384279746675
4046.4784613148704,11.95370832849739,2.6135980687694116,65.72275811557427,89.48982483411565,94.91456813478024,82.1718640313848,7.973892267404171
1950.5501759695985,32.04199823687699,2.24855770701674,64.9585973951845,80.82712493685503,31.970573487224122,47.80145072280493,2.3253413735456046
3912.865394447438,30.017498013831105,2.300691186723742,91.14171118274325,100.88442428058181,2.4618707879540915,76.67650367807114,5.0684492088913125
2471.132530877013,21.6059265607155,2.6135593048115138,40.968990813286794,94.22734924096153,66.39576194658069,50.80523435668639,4.433080160963153
3529.223322374318,23.483324012471634,2.9457384219894527,98.44858300725028,141.3799868517018,24.012346110273896,17.18791555728382,6.082546325660387
3534.1188430435786,19.229767116508732,2.6747417274380885,144.8057478343761,96.82569474081265,57.10688924806941,56.501294640239685,5.09205866360311
3143.098736299034,16.749996286364265,2.78290414358456,57.01775700488562,77.73353872230754,15.923800006339297,87.91557575807346,5.426074217497638
1361.1590802176333,32.46430643654995,2.366810094755469,103.06801836231637,134.25655775019038,98.417310277124,86.98971866653147,4.151175805838452
4341.2099823569515,8.768381105609063,2.272254359384466,145.79565575089026,149.87495116595667,97.05565946996798,61.74702222759772,7.911101532625765
2283.120259886943,17.55340369148684,2.4542677432026228,134.65743534407602,114.81714191813239,65.94235181734028,44.202118277336496,3.6734251438606664
1746.074041599417,15.33685723963626,2.8071328287116737,133.54181280194743,75.04613689363586,71.01305956038401,10.909054207933462,2.526526447973307
1163.1005662190557,19.94452160753445,2.456299641790556,130.4034923435808,73.88150770131793,43.16201023787348,38.02688010455614,1.8596062501458441
3363.5717727529673,18.728956236355252,2.846725408789861,73.99259666618042,55.77066962152598,96.25575519639871,99.08277195769608,5.810743444678427
3710.2574473691297,20.56668594953244,2.988771980695127,137.96785143934935,57.72930385140849,42.95022241674889,75.38419299636949,4.361468631520211
1066.3513157114246,9.197569316809822,2.0720266657303363,143.5474386356488,141.49830951827624,24.707331743397965,74.58297074425566,4.605045192020114
3048.372233197124,20.394245045398314,2.0454101560837037,94.53716656289433,59.64871070495505,12.422482350786495,78.4975051298585,4.203525105392905
1905.983100791752,12.272564416616326,2.149589702913362,79.00281519854046,98.43438482767789,21.604404731124173,65.81020450077499,2.967101247912696
3580.6911616377993,10.529940469645737,2.384369675734346,85.56519171664416,119.81217796931783,57.64913688894348,62.727279145750714,6.995749105030793
1697.4657160199658,6.945026563585737,2.1310422091454324,76.76270860143921,135.0354782773603,25.26408007599061,50.82573298261731,5.189133790934647
3763.7509524098637,27.879576762684227,2.8706644776187558,63.36602862269941,67.12709502537272,65.77069341630693,49.95405943027183,5.676001178334934
2546.94138520215,17.823257625696797,2.0231462510270637,108.02933172781783,93.77786791253568,38.83626746861962,88.37636098934789,5.159011951774536
4746.919954946938,23.79931049935275,2.3157927163358227,101.88565748698551,75.14801950137775,88.80041763630719,45.411063552710246,6.106514260193179
1550.0837765839728,26.8278002991423,2.1846946294942056,90.88435781432031,75.58230899666016,56.28932867909216,85.62626056609494,3.114351426622221
2364.265404201034,25.379499959406605,2.9315393301575323,50.54299253533149,80.38393074866758,62.63780125702633,85.39609830624434,4.7822250100050425
1453.8940849623564,19.115021572690466,2.669481004890028,127.65822611765998,108.71162144184673,56.09942049627503,79.380837940736,4.320704322008606
4698.774473114251,16.636955868551894,2.9120302564513745,59.24269190258681,51.65774716855882,88.67130864491139,13.387815987710159,5.7571582716878
4509.357413523924,16.27879728921991,2.9723287103103933,52.6018247735653,90.87662863155279,7.278537224989943,23.31750199632578,5.603209542943285
2031.7665108606225,24.20146390790169,2.497098243677369,108.53785350312421,68.68301352327926,7.667522001983769,38.32346279678635,2.3757981456648163
3639.9361841367163,19.8438306482562,2.2343191080480262,83.85087973614955,146.71185085126348,70.47228424755009,86.27800080335335,7.437143698215811
4268.888800804863,30.47396743965532,2.1937287861965893,46.57893228875624,108.27291592503103,77.02842630276966,88.59334432205493,6.215861738051528
3220.8032463978493,31.241059529801362,2.2229188616858404,79.1125190457164,136.80954688303228,43.925352409914815,13.740156491994295,5.069645758940949
3118.602313424026,10.116811340195554,2.708593307622003,124.8958387513459,69.5689986769612,35.87821559737207,39.225209781573895,4.4523084487597195
1967.4091636018068,9.08700954637177,2.0404457281230006,107.67741257388073,131.0015699323788,28.5165615543359,86.53457841742636,4.786506512362698
1372.4110712235968,23.912027781079985,2.051361073032715,79.90646252856965,91.47824613052333,24.205093697521225,32.47239241317145,2.3276116072203616
4588.863031813307,14.036772441868383,2.60814294238315,61.09852707980469,67.76946888494024,91.28390037818191,97.84029759374187,7.754081736712484
4601.672228653322,5.5571215629529656,2.6420571467374065,109.49751828852506,126.12452023882328,30.218815089756074,54.03733899184246,8.23530975058612
3532.4058290930716,31.659280080888653,2.66526292432246,137.63108310409908,126.2011097615281,65.15980078530846,94.3581420458569,6.524883745694456
2356.1191641948026,11.807023017314247,2.3718805045885913,111.08999898175051,149.5887906864061,78.9223832579786,48.59437549287367,6.214932832806866
2396.8382984506434,32.87841955057427,2.805944888714153,129.41942401152465,128.0937261798164,3.1746912663105067,39.1419034378867,3.7571999604059347
3903.8227154809574,26.52303352634761,2.5336245877266177,97.3680622409808,64.52672479271278,4.353540838435473,42.61691576879675,4.116435389673234
4588.441039810308,27.87960469734453,2.1054656300094194,118.97682174151316,82.25447417857282,33.98060305909956,89.58705242776058,5.732190819575629
4548.345697060469,11.043844873794813,2.797099307067345,138.58494511561878,95.1726917291146,69.90555868705661,39.76204476594994,6.096410950768259
4119.502183430495,12.025832768504387,2.9530677862704584,125.04968760845206,62.665280570979505,26.81906489097262,70.24115993137393,5.857857702530691
3568.126584617151,20.638032614721972,2.0600363130023585,140.083934873796,128.8038974447814,1.146845752792776,52.285841391212614,5.3035863332747555
1336.5598599801954,10.162995579495865,2.39135133870058,87.42535623276657,102.66985379125865,29.52664209444778,94.75040698541628,5.215777755240575
1646.514856378455,14.162950780490968,2.4875160448347478,139.46422806397624,144.44495690957535,9.922950847707762,24.34271248640269,3.4916904025550073
4594.216754108316,14.643874338434134,2.146470760078317,108.37239579298783,108.93081445258203,22.72191727344,48.5791147091658,5.614853713759721
3425.7162386383598,9.788897997582922,2.867708947782877,135.7053642689863,102.2899083738254,33.98581006923046,21.217043071280976,4.402736929585885
1036.7882064665187,11.155485001854823,2.284149644890044,44.3314183481619,57.142515293286436,13.67767815180643,62.03254077641702,2.5723711830991687
1405.8861714641284,28.656555260247696,2.78300853993816,112.36376201048897,64.93459049445778,70.93010801731833,46.260927220426964,1.6457357358370475
3654.007076432223,10.015875636418052,2.6709944820283162,133.27725867656886,134.9526076764151,26.336102968612643,15.484350923597496,4.276544803413326
1020.2463353848748,5.853721755317674,2.5980458224670233,59.16222370075197,149.06759778258083,66.44838513119127,86.48542987900778,6.703113315630586
1643.2322056699945,23.880648278868154,2.1921428486965544,112.79656268114154,91.51791358982695,60.304252429295765,43.7963304579795,1.7687654415578407
3194.9351574663447,34.2794935817735,2.220703520550906,130.74501856382946,131.00860837249292,89.90650328167986,54.42676668554175,4.634611206509179
3767.580790770773,14.936414438693642,2.047348404746569,71.67443065959007,112.75857663306518,9.705384062122254,46.67620019352206,6.439759872673769
